Time_s,AccX_raw,AccY_raw,AccZ_raw,GyroX_raw,GyroY_raw,GyroZ_raw,Temp_C
85.116000,1672,-23809,7853,-11806,4355,-1001,25.30
85.126000,221,-25022,8074,-12739,5934,-3517,25.33
85.136000,-917,-27158,8068,-13411,8984,-7592,25.33
85.191000,-1397,-23492,7017,-4001,-9482,-32764,25.31
85.201000,-1720,-21134,10088,-3129,-8114,-32764,25.30
85.211000,-1819,-17636,9769,-6628,-4995,-32764,25.30
85.229000,-2175,-9109,6432,-14605,-6535,-32764,25.32
85.239000,-2649,-3912,4950,-13785,-8000,-32764,25.35
85.249000,-2726,377,2952,-7979,-11673,-32764,25.35
85.266000,2743,9345,1828,10931,-22927,-32764,25.36
85.276000,8010,13946,790,20716,-25927,-32764,25.28
85.286000,10405,23238,-4424,29298,-24315,-32764,25.28
85.304000,12919,26249,-10200,24474,-20334,-32764,25.30
85.314000,12822,22726,-10440,17818,-13315,-28574,25.30
85.324000,10091,19326,-9601,8694,-7387,-22436,25.35
85.341000,7469,15440,-5862,-5403,-444,-17196,25.39
85.351000,7858,15347,-5567,-9287,2497,-16247,25.39
85.361000,7717,16032,-5335,-11439,3786,-15583,25.32
85.378000,9452,17865,-6355,-12741,3688,-14133,25.33
85.388000,9545,20394,-7352,-9780,2691,-13511,25.33
85.398000,9965,21910,-7735,-6335,1319,-12307,25.34
85.416000,10911,23593,-9745,1553,1327,-7258,25.32
85.426000,10830,23695,-8502,5347,2290,-3977,25.32
85.436000,10677,22928,-7940,8513,4166,-824,25.36
85.453000,9786,20678,-8026,10021,8611,5247,25.32
85.463000,10036,19441,-5776,12028,10301,7437,25.32
85.473000,9614,17361,-4323,13407,12378,9304,25.30
85.491000,9242,13466,-2092,15197,16000,12192,25.30
85.511000,8892,10730,-1269,16996,17386,11598,25.31
85.521000,8663,8835,-1298,17969,16215,9447,25.31
85.531000,8236,7201,-938,19601,15403,6671,25.30
85.541000,6782,5817,-928,23428,15977,2991,25.30
85.551000,5855,4123,-1168,29866,15704,-1709,25.33
85.566000,5472,2891,-1995,32764,13574,-12152,25.33
85.576000,4812,4074,-1736,32764,11511,-22661,25.37
85.604000,6872,6319,1334,32764,6605,-32764,25.37
85.614000,7800,6233,3976,32764,6954,-32764,25.34
85.624000,9690,5844,4657,32764,6888,-32764,25.34
85.641000,9974,6004,5536,23864,5701,-32764,25.34
85.679000,13285,15581,3720,-1081,133,-26444,25.31
85.689000,13062,18760,1253,-3643,-4581,-23922,25.32
85.699000,12196,19034,-881,-8549,-9219,-21867,25.32
85.716000,4385,13478,1059,-16142,-20132,-18325,25.35
85.726000,391,12243,2614,-18377,-19159,-19403,25.30
85.736000,-3354,14598,1990,-18358,-14653,-21430,25.30
85.753000,-1606,23745,-1844,-14750,-7173,-19663,25.32
85.763000,427,26319,-4417,-14768,-5758,-18057,25.35
85.773000,3824,27676,-6324,-15857,-5314,-15500,25.35
85.791000,3474,26491,-3109,-11250,-3504,-9029,25.33
85.801000,3195,26257,-2627,-7822,-1367,-7683,25.33
85.811000,2893,25003,-3785,-6646,-45,-6543,25.36
85.829000,1512,20892,-2879,-5081,1853,-1371,25.33
85.839000,819,19283,-1998,-4155,2811,-231,25.33
85.849000,1063,17273,-1424,-3878,3735,150,25.34
85.866000,406,14419,-1322,-2267,3010,25,25.33
85.876000,-183,13141,-1772,-460,799,-479,25.33
85.886000,58,13133,-1845,4040,-1780,-1586,25.35
85.904000,1428,13981,-1108,13311,-6864,-4060,25.34
85.914000,1188,14880,-2309,16249,-8497,-3273,25.34
85.941000,322,18128,-5466,15021,-11511,-3429,25.34
85.951000,-1204,17136,-4518,8729,-8986,-4575,25.34
85.961000,-607,16459,-4389,3482,-5385,-4212,25.33
85.971000,-17,16332,-5325,1124,-2338,-2973,25.33
85.981000,-501,17412,-6278,523,-1230,-1459,25.32
85.991000,-220,18169,-6946,-5542,-2080,-877,25.32
86.001000,136,16745,-4025,-8885,-2690,1025,25.30
86.016000,-812,14938,-435,-8166,758,3968,25.33
86.035000,-1316,14616,-2308,-2720,1267,2794,25.32
86.045000,-948,14757,-1925,1124,-591,1741,25.32
86.055000,-298,14911,-1866,5867,-1455,453,25.34
86.065000,-404,15115,-2897,9418,-2030,-281,25.34
86.075000,-931,15339,-3594,11081,-2596,-710,25.34
86.091000,-1470,15489,-5456,10043,-2766,-1672,25.34
86.101000,-1076,15323,-5673,8762,-2687,-1873,25.36
86.111000,-591,15523,-6919,7226,-2366,-1679,25.36
86.128000,-1507,16686,-6653,4961,-4840,-2502,25.34
86.138000,-1063,16575,-5919,2537,-5402,-2937,25.36
86.148000,-891,16398,-4057,1667,-4934,-3113,25.36
86.166000,-1065,15367,-3025,3814,-3852,-2105,25.30
86.176000,-650,15457,-3145,4822,-4163,-1679,25.28
86.186000,-6,15458,-3533,5786,-4696,-1606,25.28
86.203000,-55,15380,-4528,5462,-4525,-837,25.30
86.213000,1748,17505,-7640,2787,1403,8699,25.33
86.223000,1419,18987,-7959,-3891,1606,6355,25.33
86.241000,-1204,16352,-5723,-10030,-46,398,25.33
86.251000,-2724,15001,-4663,-9030,936,207,25.32
86.261000,-2601,14436,-5533,-7869,1967,1625,25.32
86.279000,-1492,16457,-6211,-8546,2042,-222,25.33
86.289000,-1556,15160,-4726,-6973,1596,-453,25.32
86.299000,-1818,16193,-4826,-4475,1153,-219,25.32
86.309000,-748,16476,-3972,-2757,1033,-228,25.28
86.354000,-22,14978,-4162,-2491,2019,-725,25.33
86.364000,200,14905,-3258,-8863,1415,-1284,25.33
86.374000,468,15171,-2257,-16323,1699,-685,25.36
86.392000,-956,15638,-612,-24033,4338,-2394,25.35
86.402000,-1529,14475,243,-27330,4956,-1205,25.35
86.412000,-478,15539,195,-29461,5725,-1892,25.38
86.428000,106,16579,-856,-24244,2796,96,25.37
86.438000,613,14505,-1186,-21042,2807,4803,25.37
86.448000,576,17298,560,-17466,3345,3889,25.35
86.466000,-2453,19403,-3483,-3903,902,1297,25.28
86.476000,-3449,16641,-1370,-496,-2074,27,25.28
86.486000,-997,16218,1806,-234,-1101,328,25.34
86.504000,-1222,15759,1833,-864,-345,198,25.34
86.514000,-377,16160,1358,-1550,-117,206,25.34
86.524000,-269,16161,1361,-1676,-145,147,25.33
86.541000,-37,16315,1506,-2826,454,55,25.33
86.564000,-554,16172,2165,-5343,2050,66,25.32
86.574000,-1018,16070,1061,-5011,2196,198,25.32
86.584000,-829,24124,2102,-5285,2147,-2249,25.33
86.594000,97,16000,1204,-4083,1126,-2205,25.33
86.604000,-979,15416,2600,20,1832,286,25.33
86.615000,-538,16470,2749,164,1734,390,25.33
86.625000,-1044,16119,1894,-106,1161,261,25.37
86.635000,-366,16204,1810,29,119,195,25.37
86.654000,-441,16134,2231,-35,-674,97,25.36
86.664000,-484,16080,2123,-6,-695,103,25.32
86.675000,-475,16108,2050,9,-701,100,25.32
86.729000,-169,16052,2194,-129,281,217,25.36
86.739000,-123,15789,2611,-33,2012,400,25.32
86.749000,-601,16093,2355,-245,1464,379,25.32
86.766000,-519,16161,1944,-50,923,226,25.36
86.776000,-899,16084,2126,6,-202,159,25.36
86.786000,-607,16073,2212,64,-514,136,25.35
86.804000,-456,16105,2130,32,-687,122,25.33
86.814000,-453,16126,2181,28,-697,116,25.33
86.824000,-465,16087,2138,60,-703,128,25.35
86.841000,-438,16118,2141,24,-691,105,25.37
86.851000,-456,16140,2122,74,-679,118,25.37
86.861000,-406,16116,2121,35,-672,98,25.32
86.879000,-513,16037,2113,70,-690,114,25.32
86.889000,-488,16113,2184,12,-662,83,25.32
86.899000,-425,16177,2006,31,-659,94,25.36
86.953000,-1350,15356,7611,232,1887,628,25.35
86.963000,-3332,17229,2570,733,-624,447,25.35
86.973000,1249,16882,23,7590,-711,4041,25.33
86.991000,846,14856,3565,8969,-125,-36,25.34
87.001000,-834,17027,1124,11290,-911,13,25.34
87.011000,136,16983,1163,13969,-1360,59,25.33
87.029000,1030,16662,-37,18195,-4085,309,25.33
87.039000,468,16232,-41,19323,-3580,1922,25.32
87.049000,-1557,18601,-809,16588,-3606,2209,25.35
87.067000,19,16734,-406,18556,-3635,-556,25.35
87.088000,-821,15683,-1357,14831,-2988,240,25.37
87.098000,-322,14991,-2875,13342,-3562,238,25.37
87.109000,-365,16170,-3225,12228,-5000,-1602,25.33
87.119000,-824,16212,-3886,11663,-5316,-2922,25.33
87.129000,-488,15421,-3427,11323,-4703,-3621,25.37
87.141000,113,15646,-4067,10070,-3177,-3713,25.37
87.151000,-668,15555,-3690,10290,-2108,-4362,25.36
87.161000,-1346,16059,-2711,10360,-304,-5000,25.36
87.179000,-663,15527,-3919,11422,1758,-1478,25.31
87.189000,-1232,16023,-4399,12576,2190,-1907,25.40
87.199000,-781,15324,-5213,13947,3131,-2401,25.40
87.216000,-1167,14545,-7193,14328,2357,-3856,25.36
87.226000,-700,14221,-7771,14511,333,-3401,25.37
87.236000,-343,14293,-6485,14388,-1224,-2230,25.37
87.254000,-2071,14209,-7911,13355,-316,-2203,25.34
87.264000,-54,14326,-9082,13172,-792,-1517,25.33
87.274000,-1097,12991,-9065,12894,-3033,-910,25.33
87.291000,-1165,14036,-8604,11367,-4900,556,25.35
87.301000,-545,12267,-8970,10367,-5558,3878,25.35
87.311000,-871,13294,-8805,10423,-8378,6142,25.37
87.328000,-579,13683,-8114,14525,-9610,7866,25.35
87.338000,-521,15605,-6497,16892,-8071,7726,25.35
87.348000,-1653,17278,-6210,20195,-5900,6057,25.38
87.366000,-3698,15453,-7131,17988,2717,-3730,25.34
87.376000,-5129,17211,-13076,16760,7184,-13519,25.34
87.404000,-2513,8947,-10780,2729,14750,-20559,25.35
87.414000,221,9711,-15522,4685,12444,-16052,25.35
87.424000,1638,5444,-23029,8514,1572,-11363,25.34
87.442000,-1016,6415,-14688,4336,-4230,1224,25.32
87.452000,-2026,6367,-14585,3191,-7940,6250,25.32
87.462000,-1538,6840,-14020,5405,-11467,12774,25.35
87.479000,2443,4049,-14302,3974,-13236,25713,25.32
87.489000,2031,14275,-13068,10978,-22737,24591,25.32
87.499000,-4768,20353,3520,24433,-19913,27621,25.33
87.516000,-1635,11534,-14625,9272,5087,-8365,25.35
87.526000,550,10174,-10335,12102,8161,-14085,25.35
87.536000,-1422,8748,-10809,12278,4155,-3939,25.35
87.554000,-4237,8367,-9019,7017,2683,-2753,25.35
87.564000,-1685,7955,-14181,7372,-1530,1127,25.34
87.574000,-1844,4895,-16002,5052,-280,-1407,25.34
87.591000,-2109,6837,-14495,7025,-1566,-1773,25.37
87.614000,-1841,7889,-13669,9952,-4853,2017,25.33
87.624000,-2001,8170,-14219,9698,-5446,1669,25.33
87.634000,-1070,7747,-14757,10123,-6109,1115,25.35
87.644000,-2316,7297,-12822,8045,-5531,-637,25.35
87.654000,-2226,7210,-13332,5695,-6441,-3199,25.32
87.666000,-2544,3303,-17200,8821,-6569,2272,25.32
87.676000,-4162,2991,-13277,11098,-6691,7372,25.33
87.686000,-4840,6734,-8217,16437,-1396,11503,25.33
87.703000,135,10798,-17522,32390,13608,12968,25.36
87.713000,-1865,7043,-26879,17866,-1584,5744,25.35
87.723000,-2190,478,-10136,18747,2981,5919,25.35
87.741000,-1499,1728,-15236,22443,-2200,12989,25.33
87.751000,-3492,4174,-16463,19784,-2198,11058,25.28
87.761000,1990,3773,-16103,17306,-2250,9573,25.28
87.779000,-1537,2988,-16394,9550,-1448,5754,25.36
87.789000,-1584,3916,-15919,5969,-502,2423,25.36
87.799000,-1326,3224,-16691,3217,-153,-13,25.37
87.855000,-2981,488,-14921,3209,-1138,-1735,25.35
87.866000,-2416,1600,-15524,5714,-1034,517,25.35
87.876000,-1264,696,-15499,5339,-355,1395,25.37
87.886000,-3028,-211,-16055,4467,640,2463,25.37
87.896000,-1583,-646,-15629,3191,1223,4532,25.34
87.906000,-1588,892,-16807,2585,1314,4906,25.31
87.916000,-1757,1021,-15997,2002,1081,3012,25.31
87.929000,-1401,1737,-15712,1353,603,3381,25.33
87.939000,-1646,1351,-15669,2666,473,6131,25.33
87.949000,-1710,2248,-15960,1219,671,6339,25.33
87.966000,-1839,4012,-16277,343,25,2534,25.38
87.976000,-1874,2384,-16188,679,-179,1532,25.38
87.986000,-1498,988,-15806,1395,84,1999,25.33
88.004000,-1640,2683,-16327,587,483,1707,25.32
88.014000,-1926,1875,-15061,1155,883,900,25.32
88.024000,-1478,1129,-15814,2507,2189,1384,25.36
88.041000,-1823,1604,-14845,3781,2475,2145,25.36
88.051000,-794,1286,-16564,1525,1538,2587,25.36
88.061000,-422,1820,-16328,2144,1327,4079,25.36
88.078000,-1871,705,-15511,1453,1089,5016,25.35
88.088000,-1979,182,-16402,736,961,4081,25.35
88.098000,812,-1600,-17374,418,-1095,5561,25.35
88.116000,-1244,715,-16902,-541,-2608,4881,25.34
88.140000,-1838,380,-15466,-4863,-2599,4298,25.33
88.150000,235,446,-16895,-3329,-2772,3859,25.33
88.160000,-2197,2056,-15739,-1923,-4239,2999,25.32
88.170000,-1882,1310,-14619,1204,-2218,4004,25.32
88.180000,-2131,811,-14833,-127,-920,3497,25.33
88.192000,-994,1921,-16559,-62,-490,2896,25.33
88.203000,-1325,2377,-17085,236,-1933,1208,25.35
88.213000,-1645,1209,-15601,265,-2394,167,25.35
88.223000,-1776,1653,-15250,372,-1467,74,25.37
88.233000,-1575,856,-15698,154,-456,81,25.37
88.243000,-1362,1151,-16382,-341,-780,183,25.32
88.253000,-1540,1357,-15945,-666,-697,142,25.32
88.266000,-1594,1575,-15847,-161,-443,66,25.32
88.276000,-1366,1343,-15910,-68,-271,114,25.32
88.286000,-1494,1219,-16190,561,-414,179,25.39
88.304000,-1502,1655,-16647,653,-1111,920,25.38
88.314000,-1703,3029,-16011,2512,-1359,627,25.38
88.324000,-1272,-299,-15863,44,-561,581,25.39
88.341000,-1542,394,-15107,1098,342,728,25.34
88.351000,-1467,1354,-15939,1492,1118,1205,25.34
88.361000,-1608,1407,-16673,822,335,604,25.33
88.379000,-2901,1115,-14372,2228,3735,1434,25.37
88.389000,2180,1770,-17704,-515,-983,-606,25.37
88.399000,-2409,2385,-16939,135,331,237,25.39
88.416000,-1060,1197,-16283,987,-169,-14,25.32
88.426000,-1783,1190,-16212,771,43,-258,25.32
88.436000,-71,892,-16583,744,-304,-463,25.35
88.453000,-1510,771,-15661,459,-490,239,25.33
88.463000,-1193,1084,-16198,135,-662,200,25.33
88.473000,-1151,1107,-16195,182,-660,402,25.35
88.491000,-1069,938,-15896,-50,-749,233,25.37
88.501000,-1142,873,-16029,73,-660,248,25.37
88.511000,-1149,959,-15949,18,-626,168,25.32
88.529000,-739,-365,-15882,153,-342,892,25.32
88.539000,-399,-1568,-17183,-6,-1072,4491,25.37
88.550000,-396,1488,-16608,-56,-1249,5716,25.34
88.560000,-1828,1876,-17017,55,-1010,5004,25.34
88.570000,-1613,2681,-15971,825,-278,2278,25.34
88.580000,-1420,1730,-16186,306,-613,902,25.34
88.590000,-1217,1247,-16039,100,-575,172,25.39
88.604000,-751,-19,-16330,182,-678,1223,25.39
88.614000,-725,-1865,-16850,1264,-762,5090,25.37
88.624000,4429,-984,-15760,364,-753,10316,25.37
88.679000,-3370,286,-15616,-449,-1053,-19,25.32
88.703000,-1171,808,-16033,338,-874,1660,25.34
88.713000,-1551,2609,-16436,-775,-1393,5024,25.38
88.723000,-1459,977,-16385,935,-476,8377,25.38
88.733000,1008,-47,-15682,649,-797,9862,25.35
88.754000,-1297,22,-28821,6305,9480,8167,25.35
88.764000,1560,-2027,-6503,1795,-4042,5650,25.36
88.774000,-1261,1720,-19939,-845,-684,5077,25.36
88.791000,-1590,1341,-16287,-390,-651,559,25.35
88.801000,-1281,2017,-15661,-365,-249,-1105,25.35
88.811000,1410,1378,-6649,719,2679,-3347,25.35
88.828000,-2773,-773,-27349,-8685,11823,-5158,25.37
88.838000,1959,413,-15548,-11034,4770,-2705,25.37
88.848000,1932,2286,-20234,-4204,1215,-4973,25.37
88.866000,-622,730,-15133,-1496,1260,-5712,25.37
88.876000,-672,2112,-16110,-3251,1831,-6960,25.37
88.886000,616,3860,-16099,-2724,1832,-7712,25.35
88.904000,958,1522,-16799,-765,134,-1701,25.36
88.914000,401,1930,-16033,-215,-214,-1995,25.36
88.924000,908,1393,-16246,958,-835,-2407,25.35
88.942000,593,3206,-17176,488,585,-8157,25.31
88.979000,409,1435,-16015,275,-584,-2498,25.32
88.989000,207,1492,-16116,146,-669,-1542,25.32
88.999000,333,1484,-16050,199,-707,-1091,25.35
89.016000,906,1317,-16254,87,-668,-2402,25.35
89.026000,468,1152,-15707,-5,-553,-2057,25.34
89.036000,-174,1438,-15899,-5,-808,-820,25.34
89.054000,462,1375,-16188,-34,-872,98,25.37
89.064000,253,1483,-16017,-22,-797,96,25.35
89.074000,327,1454,-16081,-117,-787,77,25.35
89.091000,579,2282,-16995,1438,-1407,270,25.37
89.101000,281,512,-15627,1232,-1719,386,25.32
89.111000,-262,1085,-15330,-512,-731,421,25.32
89.129000,324,1624,-16214,74,-902,170,25.36
89.139000,233,1523,-16427,352,-765,201,25.40
89.149000,649,1523,-16139,1028,-1256,245,25.40
89.166000,148,1253,-15934,309,-683,223,25.36
89.176000,320,1476,-16174,127,-772,193,25.37
89.186000,268,1382,-16059,323,-855,183,25.37
89.203000,565,1573,-16049,186,-621,77,25.37
89.224000,108,1257,-15951,86,-652,103,25.37
89.234000,331,1337,-16187,-114,-665,68,25.40
89.244000,225,1460,-15906,-22,-808,80,25.40
89.254000,238,1292,-16145,68,-652,87,25.35
89.264000,264,1415,-16149,2,-673,91,25.35
89.279000,247,1371,-16129,20,-686,94,25.39
89.317000,239,1353,-16101,15,-668,97,25.38
89.327000,258,1339,-16058,32,-690,90,25.38
89.337000,263,1324,-16063,33,-702,92,25.37
89.354000,265,1349,-16095,28,-687,92,25.37
89.364000,212,1359,-16076,34,-683,98,25.37
89.374000,256,1345,-16081,27,-671,92,25.36
89.391000,225,1338,-16063,27,-688,94,25.36
89.401000,255,1366,-16112,23,-683,90,25.36
89.411000,274,1367,-16079,22,-697,85,25.36
89.429000,265,1365,-16075,22,-666,99,25.35
89.439000,280,1377,-16095,35,-673,97,25.35
89.449000,237,1362,-16086,30,-663,89,25.33
89.466000,264,1374,-16053,32,-654,82,25.34
89.476000,226,1373,-16088,22,-684,89,25.34
89.486000,258,1356,-16089,28,-672,100,25.35
89.504000,241,1345,-16070,15,-660,92,25.38
89.514000,245,1347,-16081,29,-667,93,25.38
89.524000,239,1361,-16101,25,-678,88,25.38
89.541000,241,1347,-16063,30,-656,81,25.38
89.551000,253,1380,-16072,20,-681,85,25.38
89.561000,228,1361,-16093,28,-669,91,25.38
89.578000,236,1371,-16072,37,-663,89,25.34
89.615000,249,1353,-16082,37,-682,90,25.35
89.625000,250,1352,-16071,44,-681,103,25.38
89.635000,251,1363,-16082,26,-664,84,25.38
89.654000,229,1379,-16088,24,-679,100,25.37
89.664000,227,1341,-16086,28,-655,93,25.33
89.674000,248,1365,-16084,28,-675,89,25.33
89.692000,256,1346,-16061,28,-668,93,25.36
89.702000,253,1348,-16080,14,-677,102,25.40
89.712000,251,1356,-16099,36,-672,88,25.40
89.729000,228,1380,-16070,31,-670,91,25.40
89.748000,262,1351,-16082,22,-666,76,25.34
89.758000,227,1366,-16093,35,-691,84,25.30
89.768000,248,1351,-16080,28,-673,101,25.30
89.778000,240,1384,-16074,20,-665,93,25.38
89.788000,210,1341,-16081,32,-669,94,25.38
89.804000,255,1361,-16094,33,-685,95,25.41
89.814000,240,1363,-16088,24,-669,93,25.41
89.824000,268,1371,-16082,35,-681,98,25.37
89.841000,243,1343,-16046,32,-676,96,25.37
89.851000,243,1345,-16073,25,-678,94,25.37
89.861000,254,1355,-16082,24,-684,101,25.38
89.879000,234,1364,-16067,27,-672,92,25.35
89.889000,253,1351,-16089,27,-673,84,25.35
89.899000,234,1324,-16054,29,-671,86,25.39
89.916000,237,1345,-16082,32,-660,90,25.36
89.926000,244,1340,-16084,30,-678,79,25.36
89.936000,242,1365,-16070,27,-667,84,25.43
89.953000,240,1337,-16087,34,-665,82,25.39
89.963000,246,1369,-16091,28,-681,91,25.39
89.973000,235,1342,-16072,41,-680,76,25.33
89.991000,225,1339,-16079,26,-664,94,25.34
90.001000,217,1353,-16072,34,-674,82,25.34
90.011000,222,1352,-16107,31,-672,92,25.40
90.029000,248,1340,-16097,33,-665,102,25.40
90.039000,237,1356,-16080,27,-678,84,25.36
90.049000,221,1376,-16101,40,-679,92,25.36
90.067000,222,1358,-16095,29,-669,81,25.38
90.077000,237,1358,-16043,31,-670,82,25.37
90.087000,237,1364,-16093,30,-662,90,25.37
90.104000,243,1350,-16060,30,-666,92,25.37
90.114000,257,1373,-16059,37,-669,94,25.34
90.124000,239,1359,-16062,34,-673,95,25.34
90.141000,225,1358,-16079,36,-702,97,25.39
90.151000,221,1326,-16051,29,-688,89,25.39
90.161000,220,1346,-16087,27,-658,89,25.39
90.179000,237,1352,-16058,33,-683,78,25.35
90.189000,222,1343,-16101,25,-692,87,25.35
90.199000,207,1341,-16097,32,-689,86,25.35
90.216000,191,1373,-16422,15,-759,44,25.36
90.226000,356,1438,-15888,194,-947,18,25.37
90.236000,85,1206,-16009,86,-677,102,25.37
90.254000,255,1384,-16069,102,-797,93,25.41
90.276000,272,1378,-16194,16,-645,84,25.35
90.286000,231,1342,-16054,71,-734,93,25.39
90.296000,182,1292,-16048,7,-638,86,25.39
90.306000,223,1361,-16092,30,-659,80,25.36
90.316000,232,1330,-16049,46,-692,91,25.36
90.328000,215,1356,-16102,23,-642,84,25.39
90.338000,240,1323,-16074,36,-677,83,25.39
90.348000,198,1350,-16060,31,-678,83,25.34
90.366000,212,1333,-16061,29,-664,84,25.37
90.376000,209,1332,-16074,31,-674,89,25.37
90.386000,206,1326,-16083,32,-661,85,25.41
90.404000,220,1351,-16049,36,-653,92,25.38
90.414000,258,1345,-16087,30,-652,83,25.38
90.424000,238,1345,-16085,30,-668,83,25.39
90.442000,224,1326,-16095,29,-661,85,25.35
90.452000,239,1344,-16091,23,-674,91,25.35
90.462000,221,1350,-16106,29,-677,96,25.39
90.516000,212,1347,-16102,22,-674,105,25.37
90.526000,217,1337,-16087,32,-670,94,25.37
90.536000,241,1358,-16040,43,-653,102,25.37
90.554000,167,1350,-16118,13,-669,86,25.33
90.564000,227,1282,-16163,46,-684,94,25.38
90.574000,197,1386,-16052,2,-691,85,25.38
90.591000,194,1353,-16039,29,-670,92,25.39
90.601000,218,1289,-16117,41,-665,101,25.41
90.611000,240,1341,-16113,44,-645,95,25.41
90.666000,204,1347,-16069,19,-658,77,25.39
90.676000,251,1349,-16103,36,-666,92,25.37
90.686000,186,1344,-16009,50,-680,84,25.37
90.703000,196,1346,-16131,34,-627,95,25.35
90.713000,193,1350,-16070,71,-657,84,25.39
90.723000,214,1318,-16043,53,-650,91,25.39
90.741000,199,1329,-16027,64,-635,103,25.41
90.751000,164,1332,-15942,84,-619,99,25.41
90.761000,171,1340,-15915,100,-582,106,25.39
90.779000,179,1319,-15967,122,-406,102,25.38
90.801000,264,1322,-16448,48,-378,85,25.39
90.811000,427,1336,-16692,75,-480,100,25.38
90.821000,418,1206,-16481,91,-735,104,25.38
90.831000,254,1248,-15968,1,-730,91,25.37
90.841000,231,1315,-15932,4,-684,98,25.37
90.854000,312,1301,-16187,1,-670,97,25.39
90.864000,275,1323,-16261,9,-725,91,25.39
90.875000,277,1325,-15989,24,-741,91,25.37
90.885000,115,1243,-15884,43,-686,111,25.37
90.895000,131,1363,-16009,31,-563,107,25.39
90.905000,219,1347,-16078,65,-593,98,25.39
90.915000,251,1329,-16001,80,-605,104,25.39
90.929000,251,1347,-16014,41,-583,87,25.39
